track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P4,185,18500,pedestrian/bicycle,974.956,1005.613,7.041,-2.463
P4,186,18600,pedestrian/bicycle,975.663,1005.37,7.086,-2.404
P4,187,18700,pedestrian/bicycle,976.373,1005.132,7.129,-2.341
P4,188,18800,pedestrian/bicycle,977.088,1004.902,7.165,-2.274
P4,189,18900,pedestrian/bicycle,977.806,1004.678,7.193,-2.2
P4,190,19000,pedestrian/bicycle,978.527,1004.462,7.22,-2.12
P4,191,19100,pedestrian/bicycle,979.25,1004.254,7.248,-2.036
P4,192,19200,pedestrian/bicycle,979.976,1004.055,7.277,-1.952
P4,193,19300,pedestrian/bicycle,980.705,1003.864,7.305,-1.867
P4,194,19400,pedestrian/bicycle,981.438,1003.682,7.337,-1.777
P4,195,19500,pedestrian/bicycle,982.173,1003.509,7.371,-1.677
P4,196,19600,pedestrian/bicycle,982.912,1003.347,7.404,-1.564
P4,197,19700,pedestrian/bicycle,983.654,1003.197,7.439,-1.438
P4,198,19800,pedestrian/bicycle,984.4,1003.06,7.475,-1.304
P4,199,19900,pedestrian/bicycle,985.149,1002.936,7.509,-1.163
P4,200,20000,pedestrian/bicycle,985.901,1002.827,7.54,-1.018
P4,201,20100,pedestrian/bicycle,986.656,1002.733,7.565,-0.869
P4,202,20200,pedestrian/bicycle,987.414,1002.653,7.583,-0.719
P4,203,20300,pedestrian/bicycle,988.173,1002.589,7.592,-0.569
P4,204,20400,pedestrian/bicycle,988.932,1002.54,7.594,-0.421
P4,205,20500,pedestrian/bicycle,989.691,1002.505,7.589,-0.275
P4,206,20600,pedestrian/bicycle,990.45,1002.484,7.581,-0.135
P4,207,20700,pedestrian/bicycle,991.207,1002.478,7.576,-0.001
P4,208,20800,pedestrian/bicycle,991.965,1002.484,7.572,0.132
P4,209,20900,pedestrian/bicycle,992.722,1002.504,7.566,0.265
P4,210,21000,pedestrian/bicycle,993.478,1002.537,7.561,0.399
P4,211,21100,pedestrian/bicycle,994.234,1002.583,7.556,0.525
P4,212,21200,pedestrian/bicycle,994.989,1002.641,7.548,0.637
P4,213,21300,pedestrian/bicycle,995.743,1002.71,7.531,0.736
P4,214,21400,pedestrian/bicycle,996.495,1002.788,7.502,0.83
P4,215,21500,pedestrian/bicycle,997.243,1002.876,7.472,0.921
P4,216,21600,pedestrian/bicycle,997.99,1002.972,7.452,1.009
P4,217,21700,pedestrian/bicycle,998.734,1003.078,7.44,1.098
P4,218,21800,pedestrian/bicycle,999.478,1003.192,7.434,1.185
P4,219,21900,pedestrian/bicycle,1000.221,1003.315,7.434,1.271
P4,220,22000,pedestrian/bicycle,1000.965,1003.446,7.435,1.356
P4,221,22100,pedestrian/bicycle,1001.708,1003.586,7.436,1.439
P4,222,22200,pedestrian/bicycle,1002.452,1003.734,7.435,1.515
P4,223,22300,pedestrian/bicycle,1003.195,1003.888,7.428,1.58
P4,224,22400,pedestrian/bicycle,1003.937,1004.049,7.415,1.633
P4,225,22500,pedestrian/bicycle,1004.678,1004.214,7.399,1.676
P4,226,22600,pedestrian/bicycle,1005.417,1004.384,7.385,1.713
P4,227,22700,pedestrian/bicycle,1006.155,1004.557,7.372,1.747
P4,228,22800,pedestrian/bicycle,1006.891,1004.733,7.357,1.777
P4,229,22900,pedestrian/bicycle,1007.626,1004.912,7.339,1.801
P4,230,23000,pedestrian/bicycle,1008.359,1005.093,7.322,1.817
P4,231,23100,pedestrian/bicycle,1009.091,1005.275,7.305,1.826
P4,232,23200,pedestrian/bicycle,1009.82,1005.458,7.29,1.828
P4,233,23300,pedestrian/bicycle,1010.549,1005.64,7.278,1.826
P4,234,23400,pedestrian/bicycle,1011.276,1005.823,7.27,1.821
P4,235,23500,pedestrian/bicycle,1012.003,1006.004,7.261,1.81
P4,236,23600,pedestrian/bicycle,1012.728,1006.185,7.247,1.797
P4,237,23700,pedestrian/bicycle,1013.452,1006.364,7.227,1.783
P4,238,23800,pedestrian/bicycle,1014.173,1006.541,7.204,1.764
P4,239,23900,pedestrian/bicycle,1014.893,1006.716,7.186,1.737
P4,240,24000,pedestrian/bicycle,1015.611,1006.888,7.178,1.705
P4,241,24100,pedestrian/bicycle,1016.329,1007.057,7.179,1.673
P4,242,24200,pedestrian/bicycle,1017.047,1007.223,7.189,1.641
P4,243,24300,pedestrian/bicycle,1017.767,1007.385,7.212,1.608
P4,244,24400,pedestrian/bicycle,1018.49,1007.544,7.251,1.57
P4,245,24500,pedestrian/bicycle,1019.218,1007.699,7.305,1.528
P4,246,24600,pedestrian/bicycle,1019.952,1007.85,7.38,1.485
P4,247,24700,pedestrian/bicycle,1020.694,1007.996,7.454,1.438
P4,248,24800,pedestrian/bicycle,1021.442,1008.137,7.505,1.386
P4,249,24900,pedestrian/bicycle,1022.194,1008.273,7.534,1.328
P4,250,25000,pedestrian/bicycle,1022.948,1008.402,7.551,1.262
P4,251,25100,pedestrian/bicycle,1023.704,1008.525,7.563,1.187
P4,252,25200,pedestrian/bicycle,1024.461,1008.639,7.569,1.1
P4,253,25300,pedestrian/bicycle,1025.217,1008.744,7.565,1.003
P4,254,25400,pedestrian/bicycle,1025.973,1008.839,7.55,0.895
P4,255,25500,pedestrian/bicycle,1026.727,1008.923,7.526,0.779
P4,256,25600,pedestrian/bicycle,1027.478,1008.995,7.499,0.661
P4,257,25700,pedestrian/bicycle,1028.227,1009.055,7.475,0.542
P4,258,25800,pedestrian/bicycle,1028.973,1009.103,7.455,0.426
P4,259,25900,pedestrian/bicycle,1029.718,1009.14,7.44,0.315
P4,260,26000,pedestrian/bicycle,1030.461,1009.166,7.428,0.21
P4,261,26100,pedestrian/bicycle,1031.204,1009.182,7.418,0.104
P4,262,26200,pedestrian/bicycle,1031.945,1009.187,7.409,-0.004
P4,263,26300,pedestrian/bicycle,1032.686,1009.181,7.403,-0.115
P4,264,26400,pedestrian/bicycle,1033.426,1009.164,7.403,-0.232
P4,265,26500,pedestrian/bicycle,1034.166,1009.135,7.406,-0.351
P4,266,26600,pedestrian/bicycle,1034.907,1009.094,7.409,-0.467
P4,267,26700,pedestrian/bicycle,1035.648,1009.041,7.409,-0.581
P4,268,26800,pedestrian/bicycle,1036.389,1008.978,7.408,-0.695
P4,269,26900,pedestrian/bicycle,1037.129,1008.902,7.405,-0.807
P4,270,27000,pedestrian/bicycle,1037.87,1008.816,7.401,-0.914
P4,271,27100,pedestrian/bicycle,1038.61,1008.72,7.395,-1.016
P4,272,27200,pedestrian/bicycle,1039.349,1008.614,7.385,-1.11
P4,273,27300,pedestrian/bicycle,1040.087,1008.498,7.376,-1.2
P4,274,27400,pedestrian/bicycle,1040.824,1008.374,7.371,-1.29
P4,275,27500,pedestrian/bicycle,1041.561,1008.24,7.369,-1.381
P4,276,27600,pedestrian/bicycle,1042.298,1008.097,7.369,-1.474
P4,277,27700,pedestrian/bicycle,1043.035,1007.945,7.37,-1.566
P4,278,27800,pedestrian/bicycle,1043.772,1007.784,7.374,-1.657
P4,279,27900,pedestrian/bicycle,1044.51,1007.614,7.386,-1.744
P4,280,28000,pedestrian/bicycle,1045.25,1007.436,7.408,-1.825
P4,281,28100,pedestrian/bicycle,1045.992,1007.25,7.438,-1.896
P4,282,28200,pedestrian/bicycle,1046.737,1007.057,7.47,-1.955
P4,283,28300,pedestrian/bicycle,1047.486,1006.859,7.5,-1.999
P4,284,28400,pedestrian/bicycle,1048.237,1006.658,7.525,-2.031
P4,285,28500,pedestrian/bicycle,1048.99,1006.454,7.542,-2.05
P4,286,28600,pedestrian/bicycle,1049.745,1006.248,7.548,-2.059
P4,287,28700,pedestrian/bicycle,1050.499,1006.043,7.54,-2.054
P4,288,28800,pedestrian/bicycle,1051.252,1005.838,7.516,-2.037
P4,289,28900,pedestrian/bicycle,1052.001,1005.636,7.469,-2.011
P4,290,29000,pedestrian/bicycle,1052.745,1005.436,7.395,-1.978
P4,291,29100,pedestrian/bicycle,1053.479,1005.241,7.288,-1.934
P4,292,29200,pedestrian/bicycle,1054.2,1005.05,7.141,-1.878
P4,293,29300,pedestrian/bicycle,1054.905,1004.866,6.95,-1.805
P4,294,29400,pedestrian/bicycle,1055.588,1004.69,6.709,-1.716
P4,295,29500,pedestrian/bicycle,1056.244,1004.523,6.419,-1.614
P4,296,29600,pedestrian/bicycle,1056.87,1004.367,6.093,-1.504
P4,297,29700,pedestrian/bicycle,1057.462,1004.222,5.758,-1.396
P4,298,29800,pedestrian/bicycle,1058.023,1004.087,5.452,-1.304
P4,299,29900,pedestrian/bicycle,1058.556,1003.96,5.221,-1.238
P4,300,30000,pedestrian/bicycle,1059.072,1003.838,5.093,-1.203
P4,301,30100,pedestrian/bicycle,1059.579,1003.718,5.056,-1.193
P14,876,87600,pedestrian/bicycle,991.106,1060.659,-2.242,-6.416
P14,877,87700,pedestrian/bicycle,990.877,1060.006,-2.324,-6.633
P14,878,87800,pedestrian/bicycle,990.641,1059.332,-2.412,-6.847
P14,879,87900,pedestrian/bicycle,990.395,1058.638,-2.506,-7.043
P14,880,88000,pedestrian/bicycle,990.139,1057.925,-2.608,-7.205
P14,881,88100,pedestrian/bicycle,989.873,1057.198,-2.719,-7.331
P14,882,88200,pedestrian/bicycle,989.595,1056.461,-2.839,-7.419
P14,883,88300,pedestrian/bicycle,989.305,1055.716,-2.965,-7.474
P14,884,88400,pedestrian/bicycle,989.002,1054.967,-3.096,-7.501
P14,885,88500,pedestrian/bicycle,988.685,1054.217,-3.23,-7.505
P14,886,88600,pedestrian/bicycle,988.356,1053.467,-3.363,-7.492
P14,887,88700,pedestrian/bicycle,988.013,1052.719,-3.498,-7.466
P14,888,88800,pedestrian/bicycle,987.656,1051.975,-3.637,-7.428
P14,889,88900,pedestrian/bicycle,987.285,1051.234,-3.783,-7.378
P14,890,89000,pedestrian/bicycle,986.899,1050.5,-3.939,-7.318
P14,891,89100,pedestrian/bicycle,986.497,1049.771,-4.104,-7.251
P14,892,89200,pedestrian/bicycle,986.077,1049.05,-4.283,-7.173
P14,893,89300,pedestrian/bicycle,985.639,1048.337,-4.474,-7.088
P14,894,89400,pedestrian/bicycle,985.182,1047.633,-4.677,-6.997
P14,895,89500,pedestrian/bicycle,984.704,1046.938,-4.885,-6.899
P14,896,89600,pedestrian/bicycle,984.205,1046.253,-5.098,-6.801
P14,897,89700,pedestrian/bicycle,983.684,1045.578,-5.312,-6.707
P14,898,89800,pedestrian/bicycle,983.142,1044.911,-5.523,-6.616
P14,899,89900,pedestrian/bicycle,982.58,1044.254,-5.728,-6.531
P14,900,90000,pedestrian/bicycle,981.997,1043.605,-5.925,-6.449
P14,901,90100,pedestrian/bicycle,981.395,1042.964,-6.115,-6.365
P14,902,90200,pedestrian/bicycle,980.774,1042.332,-6.299,-6.281
P14,903,90300,pedestrian/bicycle,980.135,1041.708,-6.478,-6.198
P14,904,90400,pedestrian/bicycle,979.479,1041.093,-6.647,-6.112
P14,905,90500,pedestrian/bicycle,978.807,1040.486,-6.799,-6.022
P14,906,90600,pedestrian/bicycle,978.12,1039.889,-6.939,-5.926
P14,907,90700,pedestrian/bicycle,977.42,1039.301,-7.07,-5.825
P14,908,90800,pedestrian/bicycle,976.706,1038.724,-7.194,-5.717
P14,909,90900,pedestrian/bicycle,975.981,1038.158,-7.308,-5.603
P14,910,91000,pedestrian/bicycle,975.245,1037.604,-7.415,-5.481
P14,911,91100,pedestrian/bicycle,974.498,1037.062,-7.52,-5.351
P14,912,91200,pedestrian/bicycle,973.742,1036.534,-7.618,-5.206
P14,913,91300,pedestrian/bicycle,972.975,1036.022,-7.705,-5.047
P14,914,91400,pedestrian/bicycle,972.201,1035.526,-7.778,-4.875
P14,915,91500,pedestrian/bicycle,971.421,1035.047,-7.837,-4.693
P14,916,91600,pedestrian/bicycle,970.635,1034.587,-7.873,-4.501
P14,917,91700,pedestrian/bicycle,969.847,1034.147,-7.891,-4.3
P14,918,91800,pedestrian/bicycle,969.058,1033.728,-7.895,-4.094
P14,919,91900,pedestrian/bicycle,968.268,1033.329,-7.889,-3.883
P14,920,92000,pedestrian/bicycle,967.48,1032.951,-7.878,-3.667
P14,921,92100,pedestrian/bicycle,966.693,1032.596,-7.862,-3.448
P14,922,92200,pedestrian/bicycle,965.908,1032.262,-7.841,-3.233
P14,923,92300,pedestrian/bicycle,965.125,1031.948,-7.815,-3.031
P14,924,92400,pedestrian/bicycle,964.345,1031.655,-7.784,-2.842
P14,925,92500,pedestrian/bicycle,963.568,1031.38,-7.753,-2.661
P14,926,92600,pedestrian/bicycle,962.795,1031.122,-7.722,-2.486
P14,927,92700,pedestrian/bicycle,962.024,1030.882,-7.69,-2.317
P14,928,92800,pedestrian/bicycle,961.257,1030.658,-7.658,-2.154
P14,929,92900,pedestrian/bicycle,960.492,1030.451,-7.629,-1.996
P14,930,93000,pedestrian/bicycle,959.731,1030.259,-7.602,-1.845
P14,931,93100,pedestrian/bicycle,958.972,1030.081,-7.576,-1.706
P14,932,93200,pedestrian/bicycle,958.215,1029.917,-7.553,-1.578
P14,933,93300,pedestrian/bicycle,957.461,1029.765,-7.531,-1.46
P14,934,93400,pedestrian/bicycle,956.709,1029.625,-7.509,-1.352
P14,935,93500,pedestrian/bicycle,955.959,1029.494,-7.487,-1.255
P14,936,93600,pedestrian/bicycle,955.212,1029.373,-7.465,-1.17
P14,937,93700,pedestrian/bicycle,954.466,1029.26,-7.444,-1.094
P14,938,93800,pedestrian/bicycle,953.723,1029.154,-7.421,-1.023
P14,939,93900,pedestrian/bicycle,952.982,1029.055,-7.393,-0.953
P14,940,94000,pedestrian/bicycle,952.245,1028.963,-7.358,-0.884
P14,941,94100,pedestrian/bicycle,951.511,1028.878,-7.317,-0.817
P14,942,94200,pedestrian/bicycle,950.781,1028.8,-7.275,-0.756
P14,943,94300,pedestrian/bicycle,950.056,1028.727,-7.232,-0.703
P14,944,94400,pedestrian/bicycle,949.335,1028.658,-7.188,-0.66
P14,945,94500,pedestrian/bicycle,948.619,1028.594,-7.138,-0.626
P14,946,94600,pedestrian/bicycle,947.908,1028.533,-7.085,-0.603
P14,947,94700,pedestrian/bicycle,947.202,1028.473,-7.031,-0.592
P14,948,94800,pedestrian/bicycle,946.501,1028.414,-6.978,-0.593
P14,949,94900,pedestrian/bicycle,945.806,1028.354,-6.932,-0.605
P14,950,95000,pedestrian/bicycle,945.114,1028.292,-6.898,-0.622
P14,951,95100,pedestrian/bicycle,944.426,1028.229,-6.878,-0.642
P14,952,95200,pedestrian/bicycle,943.738,1028.164,-6.872,-0.663
P14,953,95300,pedestrian/bicycle,943.05,1028.097,-6.881,-0.681
P14,954,95400,pedestrian/bicycle,942.361,1028.028,-6.909,-0.691
P14,955,95500,pedestrian/bicycle,941.668,1027.959,-6.96,-0.688
P14,956,95600,pedestrian/bicycle,940.969,1027.892,-7.008,-0.666
P14,957,95700,pedestrian/bicycle,940.267,1027.827,-7.031,-0.628
P14,958,95800,pedestrian/bicycle,939.564,1027.766,-7.027,-0.583
P14,959,95900,pedestrian/bicycle,938.864,1027.71,-6.981,-0.546
P14,960,96000,pedestrian/bicycle,938.171,1027.656,-6.881,-0.526
P14,961,96100,pedestrian/bicycle,937.491,1027.604,-6.719,-0.53
P14,962,96200,pedestrian/bicycle,936.83,1027.55,-6.494,-0.55
P14,963,96300,pedestrian/bicycle,936.195,1027.493,-6.21,-0.579
P14,964,96400,pedestrian/bicycle,935.59,1027.434,-5.88,-0.605
P14,965,96500,pedestrian/bicycle,935.02,1027.373,-5.528,-0.62
P14,966,96600,pedestrian/bicycle,934.484,1027.311,-5.182,-0.618
P14,967,96700,pedestrian/bicycle,933.981,1027.25,-4.878,-0.605
P14,968,96800,pedestrian/bicycle,933.505,1027.19,-4.654,-0.59
P14,969,96900,pedestrian/bicycle,933.046,1027.131,-4.532,-0.581
P14,970,97000,pedestrian/bicycle,932.594,1027.073,-4.497,-0.578
P18,947,94700,pedestrian/bicycle,922.814,1010.652,6.746,0.229
P18,948,94800,pedestrian/bicycle,923.483,1010.677,6.641,0.274
P18,949,94900,pedestrian/bicycle,924.142,1010.706,6.534,0.319
P18,950,95000,pedestrian/bicycle,924.79,1010.74,6.428,0.361
P18,951,95100,pedestrian/bicycle,925.428,1010.778,6.332,0.398
P18,952,95200,pedestrian/bicycle,926.058,1010.82,6.251,0.427
P18,953,95300,pedestrian/bicycle,926.68,1010.863,6.191,0.442
P18,954,95400,pedestrian/bicycle,927.297,1010.907,6.156,0.444
P18,955,95500,pedestrian/bicycle,927.912,1010.952,6.145,0.439
P18,956,95600,pedestrian/bicycle,928.527,1010.995,6.153,0.426
P18,957,95700,pedestrian/bicycle,929.143,1011.037,6.176,0.409
P18,958,95800,pedestrian/bicycle,929.763,1011.076,6.211,0.386
P18,959,95900,pedestrian/bicycle,930.386,1011.114,6.251,0.362
P18,960,96000,pedestrian/bicycle,931.013,1011.149,6.294,0.341
P18,961,96100,pedestrian/bicycle,931.645,1011.182,6.335,0.32
P18,962,96200,pedestrian/bicycle,932.28,1011.213,6.373,0.297
P18,963,96300,pedestrian/bicycle,932.919,1011.241,6.406,0.272
P18,964,96400,pedestrian/bicycle,933.561,1011.267,6.44,0.246
P18,965,96500,pedestrian/bicycle,934.207,1011.291,6.478,0.221
P18,966,96600,pedestrian/bicycle,934.857,1011.311,6.517,0.199
P18,967,96700,pedestrian/bicycle,935.51,1011.33,6.551,0.181
P18,968,96800,pedestrian/bicycle,936.167,1011.348,6.576,0.168
P18,969,96900,pedestrian/bicycle,936.825,1011.364,6.593,0.158
P18,970,97000,pedestrian/bicycle,937.485,1011.38,6.604,0.152
P18,971,97100,pedestrian/bicycle,938.145,1011.395,6.599,0.151
P18,972,97200,pedestrian/bicycle,938.804,1011.41,6.574,0.153
P18,973,97300,pedestrian/bicycle,939.459,1011.425,6.531,0.156
P18,974,97400,pedestrian/bicycle,940.109,1011.441,6.469,0.162
P18,975,97500,pedestrian/bicycle,940.752,1011.458,6.39,0.168
P18,976,97600,pedestrian/bicycle,941.386,1011.475,6.297,0.174
P18,977,97700,pedestrian/bicycle,942.011,1011.493,6.195,0.182
P18,978,97800,pedestrian/bicycle,942.625,1011.511,6.088,0.19
P18,979,97900,pedestrian/bicycle,943.229,1011.531,5.985,0.197
P18,980,98000,pedestrian/bicycle,943.823,1011.551,5.901,0.201
P18,981,98100,pedestrian/bicycle,944.411,1011.57,5.853,0.197
P18,982,98200,pedestrian/bicycle,944.996,1011.589,5.86,0.182
P18,983,98300,pedestrian/bicycle,945.587,1011.606,5.942,0.158
P18,984,98400,pedestrian/bicycle,946.19,1011.621,6.116,0.129
P18,985,98500,pedestrian/bicycle,946.814,1011.632,6.372,0.098
P18,986,98600,pedestrian/bicycle,947.465,1011.64,6.649,0.066
P18,987,98700,pedestrian/bicycle,948.139,1011.645,6.836,0.03
P18,988,98800,pedestrian/bicycle,948.826,1011.646,6.89,-0.011
P18,989,98900,pedestrian/bicycle,949.513,1011.643,6.866,-0.06
P18,990,99000,pedestrian/bicycle,950.197,1011.634,6.809,-0.107
P18,991,99100,pedestrian/bicycle,950.875,1011.622,6.755,-0.143
P18,992,99200,pedestrian/bicycle,951.549,1011.606,6.714,-0.177
P18,993,99300,pedestrian/bicycle,952.217,1011.586,6.642,-0.214
P18,994,99400,pedestrian/bicycle,952.874,1011.563,6.516,-0.253
P18,995,99500,pedestrian/bicycle,953.518,1011.535,6.361,-0.296
P18,996,99600,pedestrian/bicycle,954.146,1011.503,6.197,-0.342
P18,997,99700,pedestrian/bicycle,954.758,1011.467,6.034,-0.393
P18,998,99800,pedestrian/bicycle,955.353,1011.425,5.881,-0.448
P18,999,99900,pedestrian/bicycle,955.934,1011.377,5.723,-0.506
P18,1000,100000,pedestrian/bicycle,956.497,1011.323,5.542,-0.563
P18,1001,100100,pedestrian/bicycle,957.041,1011.264,5.34,-0.617
P18,1002,100200,pedestrian/bicycle,957.564,1011.2,5.121,-0.668
P18,1003,100300,pedestrian/bicycle,958.064,1011.131,4.888,-0.712
P18,1004,100400,pedestrian/bicycle,958.541,1011.058,4.643,-0.746
P18,1005,100500,pedestrian/bicycle,958.993,1010.983,4.392,-0.771
P18,1006,100600,pedestrian/bicycle,959.42,1010.905,4.143,-0.788
P18,1007,100700,pedestrian/bicycle,959.822,1010.825,3.898,-0.8
P18,1008,100800,pedestrian/bicycle,960.2,1010.745,3.662,-0.809
P18,1009,100900,pedestrian/bicycle,960.555,1010.663,3.439,-0.817
P18,1010,101000,pedestrian/bicycle,960.888,1010.581,3.226,-0.826
P18,1011,101100,pedestrian/bicycle,961.2,1010.498,3.023,-0.836
P18,1012,101200,pedestrian/bicycle,961.493,1010.414,2.835,-0.845
P18,1013,101300,pedestrian/bicycle,961.768,1010.329,2.666,-0.857
P18,1014,101400,pedestrian/bicycle,962.028,1010.243,2.522,-0.873
P18,1015,101500,pedestrian/bicycle,962.274,1010.154,2.4,-0.895
P18,1016,101600,pedestrian/bicycle,962.509,1010.063,2.298,-0.92
P18,1017,101700,pedestrian/bicycle,962.734,1009.97,2.221,-0.949
P18,1018,101800,pedestrian/bicycle,962.954,1009.873,2.169,-0.982
P18,1019,101900,pedestrian/bicycle,963.169,1009.773,2.139,-1.026
P18,1020,102000,pedestrian/bicycle,963.383,1009.667,2.133,-1.086
P18,1021,102100,pedestrian/bicycle,963.597,1009.555,2.158,-1.165
P18,1022,102200,pedestrian/bicycle,963.817,1009.433,2.227,-1.265
P18,1023,102300,pedestrian/bicycle,964.045,1009.301,2.344,-1.384
P18,1024,102400,pedestrian/bicycle,964.287,1009.156,2.495,-1.51
P18,1025,102500,pedestrian/bicycle,964.544,1009,2.647,-1.62
