track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P3,217,21700,pedestrian/bicycle,948.89,1011.981,5.146,-0.077
P3,218,21800,pedestrian/bicycle,949.403,1011.972,5.113,-0.108
P3,219,21900,pedestrian/bicycle,949.912,1011.96,5.073,-0.135
P3,220,22000,pedestrian/bicycle,950.416,1011.945,5.008,-0.159
P3,221,22100,pedestrian/bicycle,950.914,1011.928,4.952,-0.182
P3,222,22200,pedestrian/bicycle,951.408,1011.909,4.931,-0.208
P3,223,22300,pedestrian/bicycle,951.903,1011.886,4.959,-0.24
P3,224,22400,pedestrian/bicycle,952.401,1011.86,5.008,-0.279
P3,225,22500,pedestrian/bicycle,952.905,1011.83,5.074,-0.328
P3,226,22600,pedestrian/bicycle,953.418,1011.794,5.178,-0.389
P3,227,22700,pedestrian/bicycle,953.942,1011.751,5.3,-0.463
P3,228,22800,pedestrian/bicycle,954.476,1011.701,5.377,-0.546
P3,229,22900,pedestrian/bicycle,955.014,1011.642,5.384,-0.639
P3,230,23000,pedestrian/bicycle,955.55,1011.573,5.342,-0.74
P3,231,23100,pedestrian/bicycle,956.08,1011.493,5.267,-0.846
P3,232,23200,pedestrian/bicycle,956.602,1011.403,5.168,-0.953
P3,233,23300,pedestrian/bicycle,957.113,1011.303,5.057,-1.052
P3,234,23400,pedestrian/bicycle,957.613,1011.194,4.943,-1.135
P3,235,23500,pedestrian/bicycle,958.102,1011.077,4.828,-1.196
P3,236,23600,pedestrian/bicycle,958.579,1010.956,4.71,-1.235
P3,237,23700,pedestrian/bicycle,959.044,1010.831,4.596,-1.261
P3,238,23800,pedestrian/bicycle,959.498,1010.704,4.479,-1.282
P3,239,23900,pedestrian/bicycle,959.94,1010.574,4.362,-1.307
P3,240,24000,pedestrian/bicycle,960.371,1010.442,4.258,-1.341
P3,241,24100,pedestrian/bicycle,960.793,1010.306,4.178,-1.383
P3,242,24200,pedestrian/bicycle,961.208,1010.165,4.121,-1.435
P3,243,24300,pedestrian/bicycle,961.618,1010.018,4.083,-1.498
P3,244,24400,pedestrian/bicycle,962.025,1009.865,4.053,-1.572
P3,245,24500,pedestrian/bicycle,962.429,1009.704,4.021,-1.649
P3,246,24600,pedestrian/bicycle,962.828,1009.535,3.974,-1.719
P3,247,24700,pedestrian/bicycle,963.222,1009.361,3.895,-1.777
P3,248,24800,pedestrian/bicycle,963.606,1009.18,3.785,-1.832
P3,249,24900,pedestrian/bicycle,963.978,1008.995,3.65,-1.877
P3,250,25000,pedestrian/bicycle,964.335,1008.806,3.501,-1.897
P3,251,25100,pedestrian/bicycle,964.678,1008.617,3.35,-1.883
P3,252,25200,pedestrian/bicycle,965.006,1008.431,3.212,-1.836
P3,253,25300,pedestrian/bicycle,965.321,1008.251,3.098,-1.769
P3,254,25400,pedestrian/bicycle,965.627,1008.078,3.016,-1.689
P3,255,25500,pedestrian/bicycle,965.926,1007.913,2.962,-1.604
P3,256,25600,pedestrian/bicycle,966.22,1007.757,2.92,-1.515
P3,257,25700,pedestrian/bicycle,966.51,1007.61,2.887,-1.431
P3,258,25800,pedestrian/bicycle,966.798,1007.471,2.858,-1.358
P3,259,25900,pedestrian/bicycle,967.082,1007.338,2.837,-1.296
P3,260,26000,pedestrian/bicycle,967.366,1007.211,2.838,-1.25
P3,261,26100,pedestrian/bicycle,967.652,1007.087,2.877,-1.221
P3,262,26200,pedestrian/bicycle,967.944,1006.965,2.968,-1.216
P3,263,26300,pedestrian/bicycle,968.248,1006.843,3.109,-1.238
P3,264,26400,pedestrian/bicycle,968.567,1006.717,3.274,-1.282
P3,265,26500,pedestrian/bicycle,968.901,1006.586,3.412,-1.33
P3,266,26600,pedestrian/bicycle,969.247,1006.451,3.497,-1.367
P3,267,26700,pedestrian/bicycle,969.599,1006.313,3.546,-1.389
P3,268,26800,pedestrian/bicycle,969.955,1006.174,3.574,-1.391
P3,269,26900,pedestrian/bicycle,970.313,1006.036,3.591,-1.376
P3,270,27000,pedestrian/bicycle,970.673,1005.9,3.598,-1.35
P3,271,27100,pedestrian/bicycle,971.032,1005.766,3.592,-1.318
P3,272,27200,pedestrian/bicycle,971.39,1005.636,3.574,-1.285
P3,273,27300,pedestrian/bicycle,971.747,1005.509,3.55,-1.254
P3,274,27400,pedestrian/bicycle,972.101,1005.385,3.528,-1.228
P3,275,27500,pedestrian/bicycle,972.453,1005.263,3.515,-1.213
P3,276,27600,pedestrian/bicycle,972.804,1005.142,3.512,-1.206
P3,277,27700,pedestrian/bicycle,973.156,1005.022,3.523,-1.201
P3,278,27800,pedestrian/bicycle,973.509,1004.902,3.545,-1.195
P3,279,27900,pedestrian/bicycle,973.865,1004.783,3.576,-1.188
P3,280,28000,pedestrian/bicycle,974.225,1004.665,3.619,-1.177
P3,281,28100,pedestrian/bicycle,974.59,1004.548,3.673,-1.163
P3,282,28200,pedestrian/bicycle,974.96,1004.432,3.74,-1.15
P3,283,28300,pedestrian/bicycle,975.338,1004.318,3.818,-1.139
P3,284,28400,pedestrian/bicycle,975.724,1004.204,3.903,-1.13
P3,285,28500,pedestrian/bicycle,976.119,1004.092,3.984,-1.121
P3,286,28600,pedestrian/bicycle,976.521,1003.98,4.062,-1.111
P3,287,28700,pedestrian/bicycle,976.931,1003.87,4.135,-1.097
P3,288,28800,pedestrian/bicycle,977.347,1003.761,4.199,-1.083
P3,289,28900,pedestrian/bicycle,977.77,1003.653,4.259,-1.069
P3,290,29000,pedestrian/bicycle,978.199,1003.547,4.316,-1.056
P3,291,29100,pedestrian/bicycle,978.633,1003.442,4.371,-1.042
P3,292,29200,pedestrian/bicycle,979.073,1003.338,4.425,-1.031
P3,293,29300,pedestrian/bicycle,979.519,1003.236,4.483,-1.017
P3,294,29400,pedestrian/bicycle,979.97,1003.135,4.544,-0.992
P3,295,29500,pedestrian/bicycle,980.428,1003.038,4.605,-0.958
P3,296,29600,pedestrian/bicycle,980.891,1002.944,4.658,-0.92
P3,297,29700,pedestrian/bicycle,981.359,1002.854,4.698,-0.878
P3,298,29800,pedestrian/bicycle,981.83,1002.769,4.728,-0.832
P3,299,29900,pedestrian/bicycle,982.304,1002.688,4.758,-0.784
P3,300,30000,pedestrian/bicycle,982.781,1002.612,4.788,-0.735
P3,301,30100,pedestrian/bicycle,983.262,1002.541,4.819,-0.686
P3,302,30200,pedestrian/bicycle,983.745,1002.475,4.853,-0.636
P3,303,30300,pedestrian/bicycle,984.233,1002.414,4.894,-0.584
P3,304,30400,pedestrian/bicycle,984.725,1002.358,4.946,-0.527
P3,305,30500,pedestrian/bicycle,985.222,1002.309,5.001,-0.459
P3,306,30600,pedestrian/bicycle,985.725,1002.267,5.056,-0.381
P3,307,30700,pedestrian/bicycle,986.233,1002.233,5.112,-0.296
P3,308,30800,pedestrian/bicycle,986.747,1002.208,5.167,-0.209
P3,309,30900,pedestrian/bicycle,987.267,1002.192,5.221,-0.118
P3,310,31000,pedestrian/bicycle,987.792,1002.184,5.273,-0.025
P3,311,31100,pedestrian/bicycle,988.321,1002.186,5.322,0.064
P3,312,31200,pedestrian/bicycle,988.856,1002.197,5.371,0.149
P3,313,31300,pedestrian/bicycle,989.395,1002.216,5.418,0.228
P3,314,31400,pedestrian/bicycle,989.939,1002.243,5.46,0.304
P3,315,31500,pedestrian/bicycle,990.487,1002.277,5.496,0.377
P3,316,31600,pedestrian/bicycle,991.038,1002.318,5.525,0.452
P3,317,31700,pedestrian/bicycle,991.592,1002.367,5.55,0.533
P3,318,31800,pedestrian/bicycle,992.148,1002.425,5.578,0.624
P3,319,31900,pedestrian/bicycle,992.708,1002.492,5.615,0.722
P3,320,32000,pedestrian/bicycle,993.271,1002.57,5.655,0.825
P3,321,32100,pedestrian/bicycle,993.839,1002.658,5.691,0.93
P3,322,32200,pedestrian/bicycle,994.409,1002.756,5.72,1.037
P3,323,32300,pedestrian/bicycle,994.982,1002.865,5.742,1.14
P3,324,32400,pedestrian/bicycle,995.558,1002.983,5.759,1.235
P3,325,32500,pedestrian/bicycle,996.134,1003.111,5.773,1.32
P3,326,32600,pedestrian/bicycle,996.712,1003.247,5.784,1.39
P3,327,32700,pedestrian/bicycle,997.291,1003.388,5.797,1.444
P3,328,32800,pedestrian/bicycle,997.871,1003.535,5.813,1.483
P3,329,32900,pedestrian/bicycle,998.454,1003.684,5.832,1.506
P3,330,33000,pedestrian/bicycle,999.038,1003.835,5.851,1.517
P3,331,33100,pedestrian/bicycle,999.624,1003.987,5.869,1.523
P3,332,33200,pedestrian/bicycle,1000.212,1004.14,5.886,1.525
P3,333,33300,pedestrian/bicycle,1000.801,1004.292,5.896,1.524
P3,334,33400,pedestrian/bicycle,1001.391,1004.444,5.902,1.518
P3,335,33500,pedestrian/bicycle,1001.981,1004.596,5.907,1.51
P3,336,33600,pedestrian/bicycle,1002.572,1004.746,5.913,1.498
P3,337,33700,pedestrian/bicycle,1003.164,1004.895,5.925,1.484
P3,338,33800,pedestrian/bicycle,1003.757,1005.043,5.939,1.466
P3,339,33900,pedestrian/bicycle,1004.352,1005.188,5.954,1.449
P3,340,34000,pedestrian/bicycle,1004.948,1005.333,5.973,1.435
P3,341,34100,pedestrian/bicycle,1005.547,1005.476,5.997,1.427
P3,342,34200,pedestrian/bicycle,1006.148,1005.618,6.023,1.429
P3,343,34300,pedestrian/bicycle,1006.752,1005.762,6.054,1.442
P3,344,34400,pedestrian/bicycle,1007.359,1005.907,6.09,1.46
P3,345,34500,pedestrian/bicycle,1007.97,1006.054,6.126,1.476
P3,346,34600,pedestrian/bicycle,1008.584,1006.202,6.16,1.486
P3,347,34700,pedestrian/bicycle,1009.202,1006.351,6.193,1.49
P3,348,34800,pedestrian/bicycle,1009.822,1006.5,6.222,1.486
P3,349,34900,pedestrian/bicycle,1010.446,1006.648,6.246,1.48
P3,350,35000,pedestrian/bicycle,1011.071,1006.796,6.263,1.478
P3,351,35100,pedestrian/bicycle,1011.698,1006.943,6.278,1.472
P3,352,35200,pedestrian/bicycle,1012.327,1007.09,6.297,1.46
P3,353,35300,pedestrian/bicycle,1012.958,1007.235,6.323,1.441
P3,354,35400,pedestrian/bicycle,1013.592,1007.378,6.354,1.418
P3,355,35500,pedestrian/bicycle,1014.229,1007.518,6.391,1.388
P3,356,35600,pedestrian/bicycle,1014.871,1007.656,6.441,1.355
P3,357,35700,pedestrian/bicycle,1015.518,1007.789,6.502,1.318
P3,358,35800,pedestrian/bicycle,1016.171,1007.919,6.564,1.278
P3,359,35900,pedestrian/bicycle,1016.83,1008.044,6.62,1.23
P3,360,36000,pedestrian/bicycle,1017.495,1008.165,6.666,1.178
P3,361,36100,pedestrian/bicycle,1018.163,1008.28,6.702,1.127
P3,362,36200,pedestrian/bicycle,1018.834,1008.39,6.728,1.079
P3,363,36300,pedestrian/bicycle,1019.508,1008.496,6.742,1.032
P3,364,36400,pedestrian/bicycle,1020.182,1008.597,6.744,0.988
P3,365,36500,pedestrian/bicycle,1020.857,1008.694,6.74,0.947
P3,366,36600,pedestrian/bicycle,1021.53,1008.786,6.735,0.907
P3,367,36700,pedestrian/bicycle,1022.203,1008.875,6.728,0.867
P3,368,36800,pedestrian/bicycle,1022.876,1008.96,6.722,0.824
P3,369,36900,pedestrian/bicycle,1023.548,1009.04,6.717,0.777
P3,370,37000,pedestrian/bicycle,1024.219,1009.115,6.711,0.727
P3,371,37100,pedestrian/bicycle,1024.89,1009.185,6.705,0.675
P3,372,37200,pedestrian/bicycle,1025.561,1009.249,6.707,0.617
P3,373,37300,pedestrian/bicycle,1026.232,1009.308,6.713,0.556
P3,374,37400,pedestrian/bicycle,1026.903,1009.36,6.717,0.488
P3,375,37500,pedestrian/bicycle,1027.575,1009.405,6.717,0.415
P3,376,37600,pedestrian/bicycle,1028.247,1009.443,6.719,0.333
P3,377,37700,pedestrian/bicycle,1028.919,1009.472,6.721,0.244
P3,378,37800,pedestrian/bicycle,1029.591,1009.491,6.72,0.147
P3,379,37900,pedestrian/bicycle,1030.262,1009.501,6.714,0.047
P3,380,38000,pedestrian/bicycle,1030.934,1009.501,6.707,-0.055
P3,381,38100,pedestrian/bicycle,1031.604,1009.49,6.7,-0.158
P3,382,38200,pedestrian/bicycle,1032.274,1009.469,6.695,-0.264
P3,383,38300,pedestrian/bicycle,1032.943,1009.437,6.694,-0.374
P3,384,38400,pedestrian/bicycle,1033.613,1009.394,6.694,-0.484
P3,385,38500,pedestrian/bicycle,1034.282,1009.34,6.695,-0.593
P3,386,38600,pedestrian/bicycle,1034.952,1009.276,6.697,-0.699
P3,387,38700,pedestrian/bicycle,1035.621,1009.201,6.696,-0.798
P3,388,38800,pedestrian/bicycle,1036.291,1009.117,6.691,-0.888
P3,389,38900,pedestrian/bicycle,1036.959,1009.024,6.684,-0.968
P3,390,39000,pedestrian/bicycle,1037.628,1008.924,6.682,-1.037
P3,391,39100,pedestrian/bicycle,1038.296,1008.817,6.683,-1.099
P3,392,39200,pedestrian/bicycle,1038.964,1008.704,6.685,-1.159
P3,393,39300,pedestrian/bicycle,1039.633,1008.585,6.69,-1.218
P3,394,39400,pedestrian/bicycle,1040.302,1008.461,6.697,-1.273
P3,395,39500,pedestrian/bicycle,1040.972,1008.331,6.705,-1.321
P3,396,39600,pedestrian/bicycle,1041.643,1008.197,6.714,-1.36
P3,397,39700,pedestrian/bicycle,1042.315,1008.059,6.725,-1.39
P3,398,39800,pedestrian/bicycle,1042.988,1007.919,6.738,-1.413
P3,399,39900,pedestrian/bicycle,1043.663,1007.777,6.754,-1.429
P3,400,40000,pedestrian/bicycle,1044.339,1007.634,6.775,-1.439
P3,401,40100,pedestrian/bicycle,1045.018,1007.49,6.801,-1.442
P3,402,40200,pedestrian/bicycle,1045.7,1007.346,6.829,-1.442
P3,403,40300,pedestrian/bicycle,1046.384,1007.201,6.854,-1.442
P3,404,40400,pedestrian/bicycle,1047.07,1007.057,6.876,-1.445
P3,405,40500,pedestrian/bicycle,1047.759,1006.912,6.896,-1.453
P3,406,40600,pedestrian/bicycle,1048.449,1006.766,6.912,-1.467
P3,407,40700,pedestrian/bicycle,1049.141,1006.618,6.925,-1.487
P3,408,40800,pedestrian/bicycle,1049.834,1006.469,6.937,-1.511
P3,409,40900,pedestrian/bicycle,1050.528,1006.316,6.944,-1.535
P3,410,41000,pedestrian/bicycle,1051.223,1006.162,6.944,-1.558
P3,411,41100,pedestrian/bicycle,1051.916,1006.005,6.93,-1.582
P3,412,41200,pedestrian/bicycle,1052.608,1005.845,6.895,-1.601
P3,413,41300,pedestrian/bicycle,1053.294,1005.685,6.831,-1.611
P3,414,41400,pedestrian/bicycle,1053.972,1005.524,6.729,-1.609
P3,415,41500,pedestrian/bicycle,1054.638,1005.364,6.584,-1.597
P3,416,41600,pedestrian/bicycle,1055.287,1005.205,6.395,-1.574
P3,417,41700,pedestrian/bicycle,1055.914,1005.049,6.164,-1.536
P3,418,41800,pedestrian/bicycle,1056.517,1004.899,5.894,-1.481
P3,419,41900,pedestrian/bicycle,1057.092,1004.754,5.597,-1.413
P3,420,42000,pedestrian/bicycle,1057.636,1004.616,5.294,-1.342
P3,421,42100,pedestrian/bicycle,1058.152,1004.485,5.016,-1.275
P3,422,42200,pedestrian/bicycle,1058.643,1004.36,4.805,-1.224
P3,423,42300,pedestrian/bicycle,1059.118,1004.239,4.688,-1.195
P3,424,42400,pedestrian/bicycle,1059.585,1004.12,4.655,-1.187
P15,797,79700,pedestrian/bicycle,922.497,1011.143,7.048,0.048
P15,798,79800,pedestrian/bicycle,923.205,1011.15,7.112,0.104
P15,799,79900,pedestrian/bicycle,923.919,1011.164,7.176,0.16
P15,800,80000,pedestrian/bicycle,924.64,1011.182,7.241,0.213
P15,801,80100,pedestrian/bicycle,925.368,1011.206,7.305,0.262
P15,802,80200,pedestrian/bicycle,926.101,1011.234,7.363,0.305
P15,803,80300,pedestrian/bicycle,926.839,1011.267,7.406,0.341
P15,804,80400,pedestrian/bicycle,927.581,1011.302,7.427,0.367
P15,805,80500,pedestrian/bicycle,928.324,1011.34,7.43,0.381
P15,806,80600,pedestrian/bicycle,929.067,1011.378,7.423,0.386
P15,807,80700,pedestrian/bicycle,929.808,1011.416,7.412,0.383
P15,808,80800,pedestrian/bicycle,930.549,1011.454,7.406,0.376
P15,809,80900,pedestrian/bicycle,931.29,1011.492,7.402,0.37
P15,810,81000,pedestrian/bicycle,932.03,1011.529,7.398,0.368
P15,811,81100,pedestrian/bicycle,932.769,1011.565,7.393,0.367
P15,812,81200,pedestrian/bicycle,933.508,1011.602,7.386,0.367
P15,813,81300,pedestrian/bicycle,934.246,1011.639,7.371,0.365
P15,814,81400,pedestrian/bicycle,934.982,1011.675,7.352,0.364
P15,815,81500,pedestrian/bicycle,935.717,1011.711,7.339,0.363
P15,816,81600,pedestrian/bicycle,936.45,1011.748,7.336,0.359
P15,817,81700,pedestrian/bicycle,937.184,1011.783,7.341,0.352
P15,818,81800,pedestrian/bicycle,937.919,1011.818,7.351,0.343
P15,819,81900,pedestrian/bicycle,938.655,1011.852,7.366,0.338
P15,820,82000,pedestrian/bicycle,939.392,1011.885,7.386,0.333
P15,821,82100,pedestrian/bicycle,940.132,1011.919,7.408,0.329
P15,822,82200,pedestrian/bicycle,940.874,1011.951,7.434,0.326
P15,823,82300,pedestrian/bicycle,941.619,1011.984,7.462,0.323
P15,824,82400,pedestrian/bicycle,942.367,1012.016,7.491,0.32
P15,825,82500,pedestrian/bicycle,943.117,1012.048,7.524,0.317
P15,826,82600,pedestrian/bicycle,943.871,1012.08,7.558,0.318
P15,827,82700,pedestrian/bicycle,944.629,1012.111,7.586,0.321
P15,828,82800,pedestrian/bicycle,945.388,1012.144,7.6,0.326
P15,829,82900,pedestrian/bicycle,946.148,1012.177,7.597,0.33
P15,830,83000,pedestrian/bicycle,946.907,1012.209,7.583,0.325
P15,831,83100,pedestrian/bicycle,947.664,1012.241,7.565,0.309
P15,832,83200,pedestrian/bicycle,948.42,1012.271,7.55,0.286
P15,833,83300,pedestrian/bicycle,949.174,1012.298,7.534,0.257
P15,834,83400,pedestrian/bicycle,949.926,1012.322,7.51,0.219
P15,835,83500,pedestrian/bicycle,950.676,1012.342,7.478,0.175
P15,836,83600,pedestrian/bicycle,951.421,1012.357,7.439,0.127
P15,837,83700,pedestrian/bicycle,952.163,1012.367,7.396,0.077
P15,838,83800,pedestrian/bicycle,952.901,1012.372,7.354,0.022
P15,839,83900,pedestrian/bicycle,953.634,1012.371,7.31,-0.038
P15,840,84000,pedestrian/bicycle,954.362,1012.364,7.257,-0.104
P15,841,84100,pedestrian/bicycle,955.085,1012.35,7.19,-0.181
P15,842,84200,pedestrian/bicycle,955.799,1012.327,7.105,-0.27
P15,843,84300,pedestrian/bicycle,956.505,1012.295,7.006,-0.37
P15,844,84400,pedestrian/bicycle,957.2,1012.253,6.89,-0.482
P15,845,84500,pedestrian/bicycle,957.882,1012.198,6.756,-0.606
P15,846,84600,pedestrian/bicycle,958.55,1012.131,6.602,-0.74
P15,847,84700,pedestrian/bicycle,959.201,1012.05,6.43,-0.88
P15,848,84800,pedestrian/bicycle,959.835,1011.955,6.247,-1.021
P15,849,84900,pedestrian/bicycle,960.451,1011.846,6.065,-1.158
P15,850,85000,pedestrian/bicycle,961.048,1011.724,5.888,-1.285
P15,851,85100,pedestrian/bicycle,961.629,1011.589,5.723,-1.402
P15,852,85200,pedestrian/bicycle,962.194,1011.444,5.57,-1.512
P15,853,85300,pedestrian/bicycle,962.744,1011.287,5.43,-1.615
P15,854,85400,pedestrian/bicycle,963.28,1011.121,5.304,-1.714
P15,855,85500,pedestrian/bicycle,963.805,1010.945,5.194,-1.808
P15,856,85600,pedestrian/bicycle,964.32,1010.759,5.105,-1.9
P15,857,85700,pedestrian/bicycle,964.827,1010.565,5.032,-1.989
P15,858,85800,pedestrian/bicycle,965.328,1010.362,4.975,-2.076
P15,859,85900,pedestrian/bicycle,965.823,1010.15,4.94,-2.159
P15,860,86000,pedestrian/bicycle,966.317,1009.93,4.928,-2.237
P15,861,86100,pedestrian/bicycle,966.81,1009.703,4.932,-2.315
P15,862,86200,pedestrian/bicycle,967.304,1009.467,4.947,-2.39
P15,863,86300,pedestrian/bicycle,967.799,1009.225,4.971,-2.459
P15,864,86400,pedestrian/bicycle,968.298,1008.976,5.005,-2.521
P15,865,86500,pedestrian/bicycle,968.801,1008.721,5.05,-2.574
P15,866,86600,pedestrian/bicycle,969.309,1008.462,5.105,-2.615
P15,867,86700,pedestrian/bicycle,969.822,1008.199,5.166,-2.645
P15,868,86800,pedestrian/bicycle,970.342,1007.933,5.232,-2.663
P15,869,86900,pedestrian/bicycle,970.869,1007.667,5.306,-2.669
P15,870,87000,pedestrian/bicycle,971.404,1007.4,5.386,-2.662
P15,871,87100,pedestrian/bicycle,971.947,1007.135,5.473,-2.645
P15,872,87200,pedestrian/bicycle,972.499,1006.872,5.565,-2.619
P15,873,87300,pedestrian/bicycle,973.06,1006.611,5.664,-2.584
P15,874,87400,pedestrian/bicycle,973.632,1006.355,5.767,-2.543
P15,875,87500,pedestrian/bicycle,974.214,1006.103,5.874,-2.493
P15,876,87600,pedestrian/bicycle,974.806,1005.857,5.982,-2.433
P15,877,87700,pedestrian/bicycle,975.41,1005.617,6.093,-2.362
P15,878,87800,pedestrian/bicycle,976.025,1005.385,6.2,-2.284
P15,879,87900,pedestrian/bicycle,976.65,1005.161,6.299,-2.198
P15,880,88000,pedestrian/bicycle,977.284,1004.946,6.386,-2.102
P15,881,88100,pedestrian/bicycle,977.927,1004.741,6.468,-1.998
P15,882,88200,pedestrian/bicycle,978.577,1004.547,6.548,-1.886
P15,883,88300,pedestrian/bicycle,979.236,1004.364,6.626,-1.771
P15,884,88400,pedestrian/bicycle,979.903,1004.193,6.703,-1.656
P15,885,88500,pedestrian/bicycle,980.577,1004.033,6.782,-1.542
P15,886,88600,pedestrian/bicycle,981.259,1003.884,6.862,-1.431
P15,887,88700,pedestrian/bicycle,981.949,1003.746,6.941,-1.323
P15,888,88800,pedestrian/bicycle,982.647,1003.619,7.018,-1.213
P15,889,88900,pedestrian/bicycle,983.353,1003.504,7.091,-1.102
P15,890,89000,pedestrian/bicycle,984.065,1003.399,7.16,-0.991
P15,891,89100,pedestrian/bicycle,984.785,1003.305,7.226,-0.881
P15,892,89200,pedestrian/bicycle,985.51,1003.223,7.286,-0.774
P15,893,89300,pedestrian/bicycle,986.241,1003.151,7.337,-0.671
P15,894,89400,pedestrian/bicycle,986.977,1003.088,7.384,-0.571
P15,895,89500,pedestrian/bicycle,987.718,1003.036,7.431,-0.471
P15,896,89600,pedestrian/bicycle,988.464,1002.994,7.485,-0.37
P15,897,89700,pedestrian/bicycle,989.215,1002.962,7.54,-0.267
P15,898,89800,pedestrian/bicycle,989.972,1002.941,7.591,-0.159
P15,899,89900,pedestrian/bicycle,990.733,1002.931,7.635,-0.044
P15,900,90000,pedestrian/bicycle,991.498,1002.933,7.673,0.078
P15,901,90100,pedestrian/bicycle,992.267,1002.947,7.702,0.205
P15,902,90200,pedestrian/bicycle,993.038,1002.974,7.724,0.336
P15,903,90300,pedestrian/bicycle,993.812,1003.014,7.739,0.469
P15,904,90400,pedestrian/bicycle,994.586,1003.068,7.749,0.603
P15,905,90500,pedestrian/bicycle,995.361,1003.134,7.753,0.731
P15,906,90600,pedestrian/bicycle,996.136,1003.213,7.755,0.851
P15,907,90700,pedestrian/bicycle,996.912,1003.304,7.759,0.962
P15,908,90800,pedestrian/bicycle,997.688,1003.405,7.766,1.069
P15,909,90900,pedestrian/bicycle,998.466,1003.518,7.779,1.172
P15,910,91000,pedestrian/bicycle,999.244,1003.639,7.793,1.265
P15,911,91100,pedestrian/bicycle,1000.024,1003.77,7.809,1.345
P15,912,91200,pedestrian/bicycle,1000.806,1003.908,7.825,1.411
P15,913,91300,pedestrian/bicycle,1001.589,1004.051,7.839,1.464
P15,914,91400,pedestrian/bicycle,1002.374,1004.2,7.85,1.505
P15,915,91500,pedestrian/bicycle,1003.159,1004.352,7.858,1.536
P15,916,91600,pedestrian/bicycle,1003.945,1004.507,7.858,1.56
P15,917,91700,pedestrian/bicycle,1004.73,1004.664,7.854,1.578
P15,918,91800,pedestrian/bicycle,1005.516,1004.822,7.853,1.589
P15,919,91900,pedestrian/bicycle,1006.301,1004.981,7.857,1.591
P15,920,92000,pedestrian/bicycle,1007.087,1005.14,7.864,1.587
P15,921,92100,pedestrian/bicycle,1007.874,1005.298,7.871,1.582
P15,922,92200,pedestrian/bicycle,1008.661,1005.456,7.871,1.576
P15,923,92300,pedestrian/bicycle,1009.448,1005.613,7.857,1.568
P15,924,92400,pedestrian/bicycle,1010.232,1005.77,7.828,1.557
P15,925,92500,pedestrian/bicycle,1011.012,1005.925,7.781,1.546
