track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P28,873,87300,pedestrian/bicycle,961.439,1010.739,5.386,-1.57
P28,874,87400,pedestrian/bicycle,961.975,1010.579,5.344,-1.617
P28,875,87500,pedestrian/bicycle,962.507,1010.416,5.297,-1.653
P28,876,87600,pedestrian/bicycle,963.035,1010.249,5.252,-1.678
P28,877,87700,pedestrian/bicycle,963.559,1010.081,5.222,-1.694
P28,878,87800,pedestrian/bicycle,964.081,1009.911,5.224,-1.708
P28,879,87900,pedestrian/bicycle,964.604,1009.739,5.235,-1.713
P28,880,88000,pedestrian/bicycle,965.128,1009.568,5.252,-1.712
P28,881,88100,pedestrian/bicycle,965.655,1009.397,5.292,-1.712
P28,882,88200,pedestrian/bicycle,966.187,1009.226,5.332,-1.712
P28,883,88300,pedestrian/bicycle,966.722,1009.055,5.37,-1.712
P28,884,88400,pedestrian/bicycle,967.262,1008.883,5.429,-1.719
P28,885,88500,pedestrian/bicycle,967.807,1008.711,5.487,-1.728
P28,886,88600,pedestrian/bicycle,968.359,1008.537,5.544,-1.736
P28,887,88700,pedestrian/bicycle,968.917,1008.363,5.618,-1.748
P28,888,88800,pedestrian/bicycle,969.482,1008.188,5.68,-1.753
P28,889,88900,pedestrian/bicycle,970.053,1008.013,5.733,-1.751
P28,890,89000,pedestrian/bicycle,970.629,1007.838,5.801,-1.748
P28,891,89100,pedestrian/bicycle,971.213,1007.664,5.865,-1.738
P28,892,89200,pedestrian/bicycle,971.802,1007.491,5.922,-1.721
P28,893,89300,pedestrian/bicycle,972.397,1007.32,5.984,-1.7
P28,894,89400,pedestrian/bicycle,972.997,1007.151,6.018,-1.665
P28,895,89500,pedestrian/bicycle,973.599,1006.987,6.011,-1.616
P28,896,89600,pedestrian/bicycle,974.198,1006.829,5.977,-1.56
P28,897,89700,pedestrian/bicycle,974.793,1006.675,5.919,-1.502
P28,898,89800,pedestrian/bicycle,975.381,1006.528,5.852,-1.444
P28,899,89900,pedestrian/bicycle,975.963,1006.387,5.78,-1.387
P28,900,90000,pedestrian/bicycle,976.538,1006.251,5.712,-1.33
P28,901,90100,pedestrian/bicycle,977.106,1006.121,5.655,-1.271
P28,902,90200,pedestrian/bicycle,977.669,1005.997,5.612,-1.209
P28,903,90300,pedestrian/bicycle,978.229,1005.879,5.581,-1.145
P28,904,90400,pedestrian/bicycle,978.786,1005.768,5.56,-1.08
P28,905,90500,pedestrian/bicycle,979.341,1005.663,5.545,-1.013
P28,906,90600,pedestrian/bicycle,979.895,1005.565,5.536,-0.947
P28,907,90700,pedestrian/bicycle,980.449,1005.474,5.532,-0.882
P28,908,90800,pedestrian/bicycle,981.002,1005.389,5.53,-0.818
P28,909,90900,pedestrian/bicycle,981.555,1005.31,5.53,-0.754
P28,910,91000,pedestrian/bicycle,982.108,1005.238,5.532,-0.691
P28,911,91100,pedestrian/bicycle,982.661,1005.172,5.539,-0.624
P28,912,91200,pedestrian/bicycle,983.216,1005.113,5.55,-0.553
P28,913,91300,pedestrian/bicycle,983.772,1005.062,5.566,-0.481
P28,914,91400,pedestrian/bicycle,984.329,1005.017,5.585,-0.407
P28,915,91500,pedestrian/bicycle,984.889,1004.98,5.606,-0.33
P28,916,91600,pedestrian/bicycle,985.45,1004.951,5.627,-0.252
P28,917,91700,pedestrian/bicycle,986.014,1004.93,5.645,-0.173
P28,918,91800,pedestrian/bicycle,986.579,1004.917,5.656,-0.095
P28,919,91900,pedestrian/bicycle,987.145,1004.911,5.664,-0.023
P28,920,92000,pedestrian/bicycle,987.711,1004.912,5.666,0.043
P28,921,92100,pedestrian/bicycle,988.278,1004.919,5.662,0.102
P28,922,92200,pedestrian/bicycle,988.844,1004.932,5.652,0.155
P28,923,92300,pedestrian/bicycle,989.409,1004.949,5.647,0.2
P28,924,92400,pedestrian/bicycle,989.974,1004.972,5.652,0.244
P28,925,92500,pedestrian/bicycle,990.54,1004.998,5.672,0.288
P28,926,92600,pedestrian/bicycle,991.109,1005.029,5.709,0.334
P28,927,92700,pedestrian/bicycle,991.681,1005.065,5.746,0.381
P28,928,92800,pedestrian/bicycle,992.257,1005.105,5.764,0.427
P28,929,92900,pedestrian/bicycle,992.833,1005.15,5.766,0.47
P28,930,93000,pedestrian/bicycle,993.409,1005.199,5.755,0.511
P28,931,93100,pedestrian/bicycle,993.984,1005.253,5.737,0.553
P28,932,93200,pedestrian/bicycle,994.557,1005.31,5.715,0.595
P28,933,93300,pedestrian/bicycle,995.127,1005.372,5.689,0.637
P28,934,93400,pedestrian/bicycle,995.694,1005.437,5.657,0.676
P28,935,93500,pedestrian/bicycle,996.258,1005.506,5.624,0.707
P28,936,93600,pedestrian/bicycle,996.819,1005.578,5.595,0.731
P28,937,93700,pedestrian/bicycle,997.378,1005.652,5.574,0.747
P28,938,93800,pedestrian/bicycle,997.934,1005.727,5.558,0.755
P28,939,93900,pedestrian/bicycle,998.489,1005.803,5.545,0.756
P28,940,94000,pedestrian/bicycle,999.043,1005.878,5.536,0.748
P28,941,94100,pedestrian/bicycle,999.597,1005.952,5.529,0.736
P28,942,94200,pedestrian/bicycle,1000.149,1006.025,5.525,0.725
P28,943,94300,pedestrian/bicycle,1000.702,1006.097,5.522,0.718
P28,944,94400,pedestrian/bicycle,1001.254,1006.169,5.519,0.713
P28,945,94500,pedestrian/bicycle,1001.805,1006.24,5.513,0.71
P28,946,94600,pedestrian/bicycle,1002.356,1006.311,5.501,0.711
P28,947,94700,pedestrian/bicycle,1002.905,1006.383,5.485,0.719
P28,948,94800,pedestrian/bicycle,1003.453,1006.455,5.468,0.732
P28,949,94900,pedestrian/bicycle,1003.999,1006.529,5.451,0.744
P28,950,95000,pedestrian/bicycle,1004.543,1006.604,5.437,0.752
P28,951,95100,pedestrian/bicycle,1005.087,1006.679,5.428,0.759
P28,952,95200,pedestrian/bicycle,1005.629,1006.755,5.42,0.763
P28,953,95300,pedestrian/bicycle,1006.171,1006.832,5.412,0.764
P28,954,95400,pedestrian/bicycle,1006.712,1006.908,5.405,0.763
P28,955,95500,pedestrian/bicycle,1007.252,1006.984,5.4,0.765
P28,956,95600,pedestrian/bicycle,1007.792,1007.061,5.4,0.773
P28,957,95700,pedestrian/bicycle,1008.332,1007.139,5.402,0.785
P28,958,95800,pedestrian/bicycle,1008.872,1007.218,5.408,0.792
P28,959,95900,pedestrian/bicycle,1009.414,1007.297,5.418,0.788
P28,960,96000,pedestrian/bicycle,1009.956,1007.375,5.43,0.773
P28,961,96100,pedestrian/bicycle,1010.5,1007.451,5.442,0.752
P28,962,96200,pedestrian/bicycle,1011.044,1007.525,5.454,0.724
P28,963,96300,pedestrian/bicycle,1011.59,1007.596,5.465,0.69
P28,964,96400,pedestrian/bicycle,1012.138,1007.663,5.477,0.652
P28,965,96500,pedestrian/bicycle,1012.686,1007.726,5.493,0.613
P28,966,96600,pedestrian/bicycle,1013.236,1007.786,5.514,0.578
P28,967,96700,pedestrian/bicycle,1013.789,1007.842,5.537,0.548
P28,968,96800,pedestrian/bicycle,1014.344,1007.896,5.558,0.526
P28,969,96900,pedestrian/bicycle,1014.9,1007.948,5.575,0.512
P28,970,97000,pedestrian/bicycle,1015.458,1007.999,5.585,0.507
P28,971,97100,pedestrian/bicycle,1016.017,1008.05,5.588,0.513
P28,972,97200,pedestrian/bicycle,1016.576,1008.102,5.587,0.527
P28,973,97300,pedestrian/bicycle,1017.134,1008.155,5.583,0.546
P28,974,97400,pedestrian/bicycle,1017.692,1008.211,5.576,0.566
P28,975,97500,pedestrian/bicycle,1018.249,1008.269,5.567,0.584
P28,976,97600,pedestrian/bicycle,1018.806,1008.328,5.558,0.6
P28,977,97700,pedestrian/bicycle,1019.361,1008.388,5.55,0.612
P28,978,97800,pedestrian/bicycle,1019.916,1008.45,5.543,0.621
P28,979,97900,pedestrian/bicycle,1020.469,1008.512,5.534,0.627
P28,980,98000,pedestrian/bicycle,1021.022,1008.575,5.524,0.627
P28,981,98100,pedestrian/bicycle,1021.574,1008.638,5.513,0.624
P28,982,98200,pedestrian/bicycle,1022.125,1008.7,5.505,0.619
P28,983,98300,pedestrian/bicycle,1022.676,1008.761,5.503,0.609
P28,984,98400,pedestrian/bicycle,1023.226,1008.821,5.509,0.59
P28,985,98500,pedestrian/bicycle,1023.778,1008.879,5.524,0.565
P28,986,98600,pedestrian/bicycle,1024.331,1008.934,5.543,0.536
P28,987,98700,pedestrian/bicycle,1024.886,1008.986,5.563,0.507
P28,988,98800,pedestrian/bicycle,1025.444,1009.036,5.578,0.48
P28,989,98900,pedestrian/bicycle,1026.002,1009.082,5.586,0.454
P28,990,99000,pedestrian/bicycle,1026.56,1009.126,5.586,0.426
P28,991,99100,pedestrian/bicycle,1027.119,1009.167,5.578,0.398
P28,992,99200,pedestrian/bicycle,1027.676,1009.206,5.563,0.367
P28,993,99300,pedestrian/bicycle,1028.231,1009.241,5.542,0.332
P28,994,99400,pedestrian/bicycle,1028.784,1009.272,5.522,0.291
P28,995,99500,pedestrian/bicycle,1029.335,1009.298,5.507,0.24
P28,996,99600,pedestrian/bicycle,1029.885,1009.319,5.495,0.179
P28,997,99700,pedestrian/bicycle,1030.435,1009.334,5.486,0.109
P28,998,99800,pedestrian/bicycle,1030.983,1009.341,5.478,0.033
P28,999,99900,pedestrian/bicycle,1031.53,1009.34,5.472,-0.046
P28,1000,100000,pedestrian/bicycle,1032.077,1009.332,5.472,-0.125
P28,1001,100100,pedestrian/bicycle,1032.625,1009.315,5.477,-0.2
P28,1002,100200,pedestrian/bicycle,1033.173,1009.292,5.483,-0.269
P28,1003,100300,pedestrian/bicycle,1033.722,1009.262,5.489,-0.332
P28,1004,100400,pedestrian/bicycle,1034.271,1009.226,5.494,-0.389
P28,1005,100500,pedestrian/bicycle,1034.82,1009.184,5.497,-0.441
P28,1006,100600,pedestrian/bicycle,1035.37,1009.138,5.497,-0.491
P28,1007,100700,pedestrian/bicycle,1035.919,1009.086,5.493,-0.541
P28,1008,100800,pedestrian/bicycle,1036.468,1009.029,5.486,-0.594
P28,1009,100900,pedestrian/bicycle,1037.017,1008.967,5.479,-0.647
P28,1010,101000,pedestrian/bicycle,1037.564,1008.9,5.472,-0.701
P28,1011,101100,pedestrian/bicycle,1038.111,1008.827,5.469,-0.757
P28,1012,101200,pedestrian/bicycle,1038.658,1008.748,5.466,-0.815
P28,1013,101300,pedestrian/bicycle,1039.204,1008.664,5.462,-0.875
P28,1014,101400,pedestrian/bicycle,1039.75,1008.573,5.461,-0.936
P28,1015,101500,pedestrian/bicycle,1040.297,1008.477,5.463,-0.999
P28,1016,101600,pedestrian/bicycle,1040.843,1008.374,5.465,-1.063
P28,1017,101700,pedestrian/bicycle,1041.39,1008.264,5.465,-1.124
P28,1018,101800,pedestrian/bicycle,1041.936,1008.149,5.468,-1.179
P28,1019,101900,pedestrian/bicycle,1042.483,1008.029,5.472,-1.228
P28,1020,102000,pedestrian/bicycle,1043.031,1007.904,5.478,-1.272
P28,1021,102100,pedestrian/bicycle,1043.579,1007.775,5.484,-1.312
P28,1022,102200,pedestrian/bicycle,1044.127,1007.642,5.491,-1.348
P28,1023,102300,pedestrian/bicycle,1044.677,1007.505,5.496,-1.376
P28,1024,102400,pedestrian/bicycle,1045.227,1007.367,5.498,-1.398
P28,1025,102500,pedestrian/bicycle,1045.777,1007.226,5.502,-1.42
P28,1026,102600,pedestrian/bicycle,1046.327,1007.083,5.509,-1.443
P28,1027,102700,pedestrian/bicycle,1046.879,1006.937,5.519,-1.464
P28,1028,102800,pedestrian/bicycle,1047.431,1006.79,5.529,-1.481
P28,1029,102900,pedestrian/bicycle,1047.984,1006.641,5.538,-1.498
P28,1030,103000,pedestrian/bicycle,1048.538,1006.49,5.544,-1.514
P28,1031,103100,pedestrian/bicycle,1049.093,1006.338,5.551,-1.529
P28,1032,103200,pedestrian/bicycle,1049.649,1006.185,5.559,-1.543
P28,1033,103300,pedestrian/bicycle,1050.205,1006.03,5.568,-1.551
P28,1034,103400,pedestrian/bicycle,1050.762,1005.875,5.574,-1.552
P28,1035,103500,pedestrian/bicycle,1051.32,1005.72,5.578,-1.546
P28,1036,103600,pedestrian/bicycle,1051.878,1005.566,5.583,-1.534
P28,1037,103700,pedestrian/bicycle,1052.436,1005.413,5.586,-1.52
P28,1038,103800,pedestrian/bicycle,1052.995,1005.262,5.584,-1.505
P28,1039,103900,pedestrian/bicycle,1053.552,1005.112,5.57,-1.489
P28,1040,104000,pedestrian/bicycle,1054.108,1004.965,5.534,-1.466
P28,1041,104100,pedestrian/bicycle,1054.658,1004.82,5.469,-1.431
P28,1042,104200,pedestrian/bicycle,1055.2,1004.679,5.37,-1.384
P28,1043,104300,pedestrian/bicycle,1055.73,1004.543,5.233,-1.327
P28,1044,104400,pedestrian/bicycle,1056.245,1004.414,5.06,-1.265
P28,1045,104500,pedestrian/bicycle,1056.74,1004.29,4.857,-1.205
P28,1046,104600,pedestrian/bicycle,1057.215,1004.173,4.632,-1.146
P28,1047,104700,pedestrian/bicycle,1057.666,1004.061,4.398,-1.089
P28,1048,104800,pedestrian/bicycle,1058.095,1003.955,4.18,-1.034
P28,1049,104900,pedestrian/bicycle,1058.505,1003.854,4.012,-0.992
P28,1050,105000,pedestrian/bicycle,1058.901,1003.755,3.918,-0.969
P28,1051,105100,pedestrian/bicycle,1059.292,1003.659,3.891,-0.962
P35,1085,108500,pedestrian/bicycle,922.935,1011.529,8.511,0.36
P35,1086,108600,pedestrian/bicycle,923.786,1011.564,8.502,0.34
P35,1087,108700,pedestrian/bicycle,924.636,1011.597,8.493,0.32
P35,1088,108800,pedestrian/bicycle,925.485,1011.628,8.486,0.303
P35,1089,108900,pedestrian/bicycle,926.333,1011.658,8.482,0.294
P35,1090,109000,pedestrian/bicycle,927.181,1011.687,8.486,0.294
P35,1091,109100,pedestrian/bicycle,928.03,1011.717,8.497,0.302
P35,1092,109200,pedestrian/bicycle,928.881,1011.748,8.509,0.317
P35,1093,109300,pedestrian/bicycle,929.732,1011.781,8.521,0.337
P35,1094,109400,pedestrian/bicycle,930.585,1011.816,8.53,0.359
P35,1095,109500,pedestrian/bicycle,931.438,1011.853,8.533,0.385
P35,1096,109600,pedestrian/bicycle,932.291,1011.893,8.533,0.413
P35,1097,109700,pedestrian/bicycle,933.144,1011.935,8.531,0.438
P35,1098,109800,pedestrian/bicycle,933.997,1011.98,8.529,0.454
P35,1099,109900,pedestrian/bicycle,934.85,1012.026,8.521,0.458
P35,1100,110000,pedestrian/bicycle,935.701,1012.071,8.505,0.451
P35,1101,110100,pedestrian/bicycle,936.55,1012.115,8.478,0.434
P35,1102,110200,pedestrian/bicycle,937.396,1012.157,8.44,0.408
P35,1103,110300,pedestrian/bicycle,938.238,1012.197,8.394,0.375
P35,1104,110400,pedestrian/bicycle,939.075,1012.232,8.342,0.34
P35,1105,110500,pedestrian/bicycle,939.906,1012.265,8.281,0.306
P35,1106,110600,pedestrian/bicycle,940.731,1012.294,8.215,0.274
P35,1107,110700,pedestrian/bicycle,941.549,1012.319,8.145,0.239
P35,1108,110800,pedestrian/bicycle,942.359,1012.341,8.069,0.199
P35,1109,110900,pedestrian/bicycle,943.162,1012.359,7.984,0.155
P35,1110,111000,pedestrian/bicycle,943.956,1012.372,7.89,0.112
P35,1111,111100,pedestrian/bicycle,944.739,1012.382,7.783,0.073
P35,1112,111200,pedestrian/bicycle,945.512,1012.387,7.659,0.041
P35,1113,111300,pedestrian/bicycle,946.27,1012.39,7.517,0.015
P35,1114,111400,pedestrian/bicycle,947.014,1012.39,7.362,-0.011
P35,1115,111500,pedestrian/bicycle,947.742,1012.387,7.199,-0.043
P35,1116,111600,pedestrian/bicycle,948.454,1012.381,7.036,-0.083
P35,1117,111700,pedestrian/bicycle,949.15,1012.371,6.881,-0.128
P35,1118,111800,pedestrian/bicycle,949.831,1012.355,6.739,-0.177
P35,1119,111900,pedestrian/bicycle,950.499,1012.335,6.62,-0.227
P35,1120,112000,pedestrian/bicycle,951.155,1012.31,6.507,-0.274
P35,1121,112100,pedestrian/bicycle,951.799,1012.281,6.374,-0.312
P35,1122,112200,pedestrian/bicycle,952.429,1012.248,6.219,-0.345
P35,1123,112300,pedestrian/bicycle,953.043,1012.212,6.049,-0.374
P35,1124,112400,pedestrian/bicycle,953.639,1012.173,5.875,-0.402
P35,1125,112500,pedestrian/bicycle,954.218,1012.132,5.705,-0.43
P35,1126,112600,pedestrian/bicycle,954.78,1012.087,5.544,-0.459
P35,1127,112700,pedestrian/bicycle,955.327,1012.04,5.393,-0.488
P35,1128,112800,pedestrian/bicycle,955.859,1011.99,5.255,-0.518
P35,1129,112900,pedestrian/bicycle,956.379,1011.936,5.136,-0.55
P35,1130,113000,pedestrian/bicycle,956.888,1011.88,5.038,-0.583
P35,1131,113100,pedestrian/bicycle,957.388,1011.819,4.962,-0.619
P35,1132,113200,pedestrian/bicycle,957.881,1011.756,4.904,-0.658
P35,1133,113300,pedestrian/bicycle,958.369,1011.688,4.862,-0.703
P35,1134,113400,pedestrian/bicycle,958.854,1011.615,4.834,-0.751
P35,1135,113500,pedestrian/bicycle,959.337,1011.537,4.817,-0.804
P35,1136,113600,pedestrian/bicycle,959.818,1011.454,4.807,-0.865
P35,1137,113700,pedestrian/bicycle,960.298,1011.364,4.803,-0.932
P35,1138,113800,pedestrian/bicycle,960.779,1011.267,4.804,-1.005
P35,1139,113900,pedestrian/bicycle,961.259,1011.162,4.81,-1.086
P35,1140,114000,pedestrian/bicycle,961.741,1011.05,4.824,-1.171
P35,1141,114100,pedestrian/bicycle,962.225,1010.928,4.85,-1.263
P35,1142,114200,pedestrian/bicycle,962.712,1010.797,4.888,-1.359
P35,1143,114300,pedestrian/bicycle,963.203,1010.656,4.938,-1.457
P35,1144,114400,pedestrian/bicycle,963.7,1010.505,4.998,-1.558
P35,1145,114500,pedestrian/bicycle,964.203,1010.344,5.068,-1.662
P35,1146,114600,pedestrian/bicycle,964.714,1010.173,5.148,-1.767
P35,1147,114700,pedestrian/bicycle,965.233,1009.991,5.237,-1.873
P35,1148,114800,pedestrian/bicycle,965.761,1009.799,5.332,-1.971
P35,1149,114900,pedestrian/bicycle,966.3,1009.597,5.433,-2.058
P35,1150,115000,pedestrian/bicycle,966.848,1009.388,5.537,-2.13
P35,1151,115100,pedestrian/bicycle,967.407,1009.172,5.638,-2.186
P35,1152,115200,pedestrian/bicycle,967.976,1008.951,5.734,-2.226
P35,1153,115300,pedestrian/bicycle,968.554,1008.727,5.83,-2.253
P35,1154,115400,pedestrian/bicycle,969.142,1008.501,5.926,-2.273
P35,1155,115500,pedestrian/bicycle,969.739,1008.273,6.023,-2.288
P35,1156,115600,pedestrian/bicycle,970.346,1008.044,6.117,-2.296
P35,1157,115700,pedestrian/bicycle,970.962,1007.814,6.205,-2.295
P35,1158,115800,pedestrian/bicycle,971.587,1007.585,6.285,-2.282
P35,1159,115900,pedestrian/bicycle,972.219,1007.358,6.356,-2.259
P35,1160,116000,pedestrian/bicycle,972.858,1007.134,6.42,-2.226
P35,1161,116100,pedestrian/bicycle,973.502,1006.913,6.475,-2.19
P35,1162,116200,pedestrian/bicycle,974.152,1006.696,6.518,-2.152
P35,1163,116300,pedestrian/bicycle,974.806,1006.483,6.554,-2.111
P35,1164,116400,pedestrian/bicycle,975.462,1006.274,6.584,-2.063
P35,1165,116500,pedestrian/bicycle,976.122,1006.071,6.61,-2.009
P35,1166,116600,pedestrian/bicycle,976.785,1005.873,6.638,-1.948
P35,1167,116700,pedestrian/bicycle,977.45,1005.682,6.669,-1.88
P35,1168,116800,pedestrian/bicycle,978.118,1005.497,6.703,-1.802
P35,1169,116900,pedestrian/bicycle,978.791,1005.322,6.74,-1.715
P35,1170,117000,pedestrian/bicycle,979.467,1005.155,6.781,-1.623
P35,1171,117100,pedestrian/bicycle,980.147,1004.997,6.825,-1.533
P35,1172,117200,pedestrian/bicycle,980.832,1004.848,6.875,-1.446
P35,1173,117300,pedestrian/bicycle,981.522,1004.708,6.926,-1.359
P35,1174,117400,pedestrian/bicycle,982.217,1004.576,6.977,-1.27
P35,1175,117500,pedestrian/bicycle,982.917,1004.454,7.026,-1.179
P35,1176,117600,pedestrian/bicycle,983.622,1004.341,7.074,-1.084
P35,1177,117700,pedestrian/bicycle,984.332,1004.238,7.12,-0.982
P35,1178,117800,pedestrian/bicycle,985.046,1004.145,7.161,-0.874
P35,1179,117900,pedestrian/bicycle,985.764,1004.063,7.195,-0.76
P35,1180,118000,pedestrian/bicycle,986.485,1003.993,7.224,-0.638
P35,1181,118100,pedestrian/bicycle,987.208,1003.936,7.249,-0.51
P35,1182,118200,pedestrian/bicycle,987.934,1003.891,7.274,-0.377
P35,1183,118300,pedestrian/bicycle,988.663,1003.86,7.296,-0.241
P35,1184,118400,pedestrian/bicycle,989.394,1003.843,7.315,-0.103
P35,1185,118500,pedestrian/bicycle,990.126,1003.84,7.335,0.037
P35,1186,118600,pedestrian/bicycle,990.861,1003.851,7.358,0.181
P35,1187,118700,pedestrian/bicycle,991.598,1003.876,7.387,0.326
P35,1188,118800,pedestrian/bicycle,992.338,1003.916,7.421,0.47
P35,1189,118900,pedestrian/bicycle,993.082,1003.97,7.458,0.607
P35,1190,119000,pedestrian/bicycle,993.83,1004.037,7.498,0.734
P35,1191,119100,pedestrian/bicycle,994.582,1004.116,7.539,0.851
P35,1192,119200,pedestrian/bicycle,995.338,1004.207,7.579,0.961
P35,1193,119300,pedestrian/bicycle,996.098,1004.308,7.617,1.06
P35,1194,119400,pedestrian/bicycle,996.861,1004.418,7.655,1.148
P35,1195,119500,pedestrian/bicycle,997.629,1004.537,7.693,1.226
P35,1196,119600,pedestrian/bicycle,998.4,1004.663,7.734,1.293
P35,1197,119700,pedestrian/bicycle,999.176,1004.795,7.78,1.351
P35,1198,119800,pedestrian/bicycle,999.956,1004.933,7.832,1.402
P35,1199,119900,pedestrian/bicycle,1000.742,1005.075,7.887,1.449
P35,1200,120000,pedestrian/bicycle,1001.533,1005.222,7.938,1.491
P35,1201,120100,pedestrian/bicycle,1002.33,1005.373,7.984,1.524
P35,1202,120200,pedestrian/bicycle,1003.13,1005.527,8.027,1.548
P35,1203,120300,pedestrian/bicycle,1003.935,1005.682,8.069,1.563
P35,1204,120400,pedestrian/bicycle,1004.744,1005.839,8.111,1.569
P35,1205,120500,pedestrian/bicycle,1005.557,1005.996,8.155,1.565
P35,1206,120600,pedestrian/bicycle,1006.375,1006.152,8.203,1.555
